linux_symbol	kind	linux_source	rust_symbol	rust_path	rust_visibility	rust_parity	status	notes
tag_pages_for_writeback	export	vendor/linux/mm/page-writeback.c	tag_pages_for_writeback	src/mm/filemap.rs	pub	complete	complete	exact name exists in a complete parity file
thp_disabled_by_hw	inline	vendor/linux/include/linux/huge_mm.h	thp_disabled_by_hw	src/mm/huge.rs	pub	complete	complete	exact name exists in a complete parity file
thp_get_unmapped_area	export	vendor/linux/mm/huge_memory.c	thp_get_unmapped_area	src/mm/huge.rs	pub	complete	complete	exact name exists in a complete parity file
thp_migration_supported	inline	vendor/linux/include/linux/huge_mm.h	thp_migration_supported	src/mm/huge.rs	pub	complete	complete	exact name exists in a complete parity file
thp_order	inline	vendor/linux/include/linux/mm.h	thp_order	src/mm/mm_public.rs	pub	complete	complete	exact name exists in a complete parity file
thp_size	inline	vendor/linux/include/linux/mm.h	thp_size	src/mm/mm_public.rs	pub	complete	complete	exact name exists in a complete parity file
thp_vma_allowable_orders	inline	vendor/linux/include/linux/huge_mm.h	thp_vma_allowable_orders	src/mm/huge.rs	pub	complete	complete	exact name exists in a complete parity file
thp_vma_suitable_order	inline	vendor/linux/include/linux/huge_mm.h	thp_vma_suitable_order	src/mm/huge.rs	pub	complete	complete	exact name exists in a complete parity file
thp_vma_suitable_orders	inline	vendor/linux/include/linux/huge_mm.h	thp_vma_suitable_orders	src/mm/huge.rs	pub	complete	complete	exact name exists in a complete parity file
tlb_finish_mmu	prototype	vendor/linux/include/linux/mm_types.h	tlb_finish_mmu	src/mm/mmu.rs	pub	complete	complete	exact name exists in a complete parity file
tlb_gather_mmu	prototype	vendor/linux/include/linux/mm_types.h	tlb_gather_mmu	src/mm/mmu.rs	pub	complete	complete	exact name exists in a complete parity file
tlb_gather_mmu_fullmm	prototype	vendor/linux/include/linux/mm_types.h	tlb_gather_mmu_fullmm	src/mm/mm_types.rs	pub	complete	complete	exact name exists in a complete parity file
tlb_gather_mmu_vma	prototype	vendor/linux/include/linux/mm_types.h	tlb_gather_mmu_vma	src/mm/mm_types.rs	pub	complete	complete	exact name exists in a complete parity file
total_swapcache_pages	inline	vendor/linux/include/linux/swap.h	total_swapcache_pages	src/mm/swap.rs	pub	complete	complete	exact name exists in a complete parity file
totalram_pages	inline	vendor/linux/include/linux/mm.h	totalram_pages	src/mm/mm_public.rs	pub	complete	complete	exact name exists in a complete parity file
totalram_pages_add	inline	vendor/linux/include/linux/mm.h	totalram_pages_add	src/mm/mm_public.rs	pub	complete	complete	exact name exists in a complete parity file
totalram_pages_dec	inline	vendor/linux/include/linux/mm.h	totalram_pages_dec	src/mm/mm_public.rs	pub	complete	complete	exact name exists in a complete parity file
totalram_pages_inc	inline	vendor/linux/include/linux/mm.h	totalram_pages_inc	src/mm/mm_public.rs	pub	complete	complete	exact name exists in a complete parity file
truncate_inode_pages	export	vendor/linux/mm/truncate.c;vendor/linux/include/linux/mm.h	truncate_inode_pages	src/mm/filemap.rs	pub	complete	complete	exact name exists in a complete parity file
truncate_inode_pages_final	export	vendor/linux/mm/truncate.c;vendor/linux/include/linux/mm.h	truncate_inode_pages_final	src/mm/filemap.rs	pub	complete	complete	exact name exists in a complete parity file
truncate_inode_pages_range	export	vendor/linux/mm/truncate.c	truncate_inode_pages_range	src/mm/filemap.rs	pub	complete	complete	exact name exists in a complete parity file
truncate_pagecache	export	vendor/linux/mm/truncate.c;vendor/linux/include/linux/mm.h	truncate_pagecache	src/mm/filemap.rs	pub	complete	complete	exact name exists in a complete parity file
truncate_pagecache_range	export	vendor/linux/mm/truncate.c;vendor/linux/include/linux/mm.h	truncate_pagecache_range	src/mm/filemap.rs	pub	complete	complete	exact name exists in a complete parity file
truncate_setsize	export	vendor/linux/mm/truncate.c;vendor/linux/include/linux/mm.h	truncate_setsize	src/mm/filemap.rs	pub	complete	complete	exact name exists in a complete parity file
try_folio_split_to_order	inline	vendor/linux/include/linux/huge_mm.h	try_folio_split_to_order	src/mm/huge.rs	pub	complete	complete	exact name exists in a complete parity file
try_get_page	inline	vendor/linux/include/linux/mm.h	try_get_page	src/mm/mm_public.rs	pub	complete	complete	exact name exists in a complete parity file
try_offline_node	export	vendor/linux/mm/memory_hotplug.c	try_offline_node	src/mm/mm_public.rs	pub	complete	complete	exact name exists in a complete parity file
try_to_free_mem_cgroup_pages	prototype	vendor/linux/include/linux/swap.h	try_to_free_mem_cgroup_pages	src/mm/swap.rs	pub	complete	complete	exact name exists in a complete parity file
try_to_free_pages	prototype	vendor/linux/include/linux/swap.h	try_to_free_pages	src/mm/swap.rs	pub	complete	complete	exact name exists in a complete parity file
try_to_migrate	prototype	vendor/linux/include/linux/rmap.h	try_to_migrate	src/mm/rmap.rs	pub	complete	complete	exact name exists in a complete parity file
try_to_unmap	prototype	vendor/linux/include/linux/rmap.h	try_to_unmap	src/mm/rmap.rs	pub	complete	complete	exact name exists in a complete parity file
trylock_page	inline	vendor/linux/include/linux/pagemap.h	trylock_page	src/mm/filemap.rs	pub	complete	complete	exact name exists in a complete parity file
unlock_page	export	vendor/linux/mm/folio-compat.c;vendor/linux/include/linux/pagemap.h	unlock_page	src/mm/address_space.rs	pub	complete	complete	exact name exists in a complete parity file
unmap_huge_pmd_locked	inline	vendor/linux/include/linux/huge_mm.h	unmap_huge_pmd_locked	src/mm/huge.rs	pub	complete	complete	exact name exists in a complete parity file
unmap_mapping_pages	export	vendor/linux/mm/memory.c;vendor/linux/include/linux/mm.h	unmap_mapping_pages	src/mm/mm_public.rs	pub	complete	complete	exact name exists in a complete parity file
unmap_mapping_range	export	vendor/linux/mm/memory.c;vendor/linux/include/linux/mm.h	unmap_mapping_range	src/mm/mm_public.rs	pub	complete	complete	exact name exists in a complete parity file
unmap_shared_mapping_range	inline	vendor/linux/include/linux/mm.h	unmap_shared_mapping_range	src/mm/mm_public.rs	pub	complete	complete	exact name exists in a complete parity file
unpin_folio	export	vendor/linux/mm/gup.c;vendor/linux/include/linux/mm.h	unpin_folio	src/mm/gup.rs	pub	complete	complete	exact name exists in a complete parity file
unpin_folios	export	vendor/linux/mm/gup.c;vendor/linux/include/linux/mm.h	unpin_folios	src/mm/gup.rs	pub	complete	complete	exact name exists in a complete parity file
unpin_user_folio	export	vendor/linux/mm/gup.c;vendor/linux/include/linux/mm.h	unpin_user_folio	src/mm/gup.rs	pub	complete	complete	exact name exists in a complete parity file
unpin_user_page	export	vendor/linux/mm/gup.c;vendor/linux/include/linux/mm.h	unpin_user_page	src/mm/gup.rs	pub	complete	complete	exact name exists in a complete parity file
unpin_user_page_range_dirty_lock	export	vendor/linux/mm/gup.c	unpin_user_page_range_dirty_lock	src/mm/gup.rs	pub	complete	complete	exact name exists in a complete parity file
unpin_user_pages	export	vendor/linux/mm/gup.c;vendor/linux/include/linux/mm.h	unpin_user_pages	src/mm/gup.rs	pub	complete	complete	exact name exists in a complete parity file
unpin_user_pages_dirty_lock	export	vendor/linux/mm/gup.c	unpin_user_pages_dirty_lock	src/mm/gup.rs	pub	complete	complete	exact name exists in a complete parity file
unpoison_memory	export	vendor/linux/mm/memory-failure.c;vendor/linux/include/linux/mm.h	unpoison_memory	src/mm/mm_public.rs	pub	complete	complete	exact name exists in a complete parity file
unregister_kmmio_probe	prototype	vendor/linux/include/linux/mmiotrace.h	unregister_kmmio_probe	src/arch/x86/mm/kmmio.rs	pub	complete	complete	exact name exists in a complete parity file
unregister_mt_adistance_algorithm	export	vendor/linux/mm/memory-tiers.c	unregister_mt_adistance_algorithm	src/mm/mm_public.rs	pub	complete	complete	exact name exists in a complete parity file
unregister_oom_notifier	export	vendor/linux/mm/oom_kill.c	unregister_oom_notifier	src/mm/mm_public.rs	pub	complete	complete	exact name exists in a complete parity file
unregister_pfn_address_space	export	vendor/linux/mm/memory-failure.c	unregister_pfn_address_space	src/mm/mm_public.rs	pub	complete	complete	exact name exists in a complete parity file
unregister_vmap_purge_notifier	export	vendor/linux/mm/vmalloc.c;vendor/linux/include/linux/vmalloc.h	unregister_vmap_purge_notifier	src/mm/vmalloc.rs	pub	complete	complete	exact name exists in a complete parity file
update_hiwater_rss	inline	vendor/linux/include/linux/mm.h	update_hiwater_rss	src/mm/mm_public.rs	pub	complete	complete	exact name exists in a complete parity file
update_hiwater_vm	inline	vendor/linux/include/linux/mm.h	update_hiwater_vm	src/mm/mm_public.rs	pub	complete	complete	exact name exists in a complete parity file
update_lru_size	inline	vendor/linux/include/linux/mm_inline.h	update_lru_size	src/mm/mm_inline.rs	pub	complete	complete	exact name exists in a complete parity file
user_alloc_needs_zeroing	inline	vendor/linux/include/linux/mm.h	user_alloc_needs_zeroing	src/mm/mm_public.rs	pub	complete	complete	exact name exists in a complete parity file
user_shm_lock	prototype	vendor/linux/include/linux/mm.h	user_shm_lock	src/mm/mm_public.rs	pub	complete	complete	exact name exists in a complete parity file
user_shm_unlock	prototype	vendor/linux/include/linux/mm.h	user_shm_unlock	src/mm/mm_public.rs	pub	complete	complete	exact name exists in a complete parity file
valid_section	inline	vendor/linux/include/linux/mmzone.h	valid_section	src/mm/zone.rs	pub	complete	complete	exact name exists in a complete parity file
valid_section_nr	inline	vendor/linux/include/linux/mmzone.h	valid_section_nr	src/mm/zone.rs	pub	complete	complete	exact name exists in a complete parity file
validate_slab_cache	export	vendor/linux/mm/slub.c	validate_slab_cache	src/mm/slab.rs	pub	complete	complete	exact name exists in a complete parity file
validate_usercopy_range	export	vendor/linux/mm/usercopy.c	validate_usercopy_range	src/mm/mm_public.rs	pub	complete	complete	exact name exists in a complete parity file
vcalloc_noprof	export	vendor/linux/mm/util.c;vendor/linux/include/linux/vmalloc.h	vcalloc_noprof	src/mm/vmalloc.rs	pub	complete	complete	exact name exists in a complete parity file
vfree	export	vendor/linux/mm/nommu.c;vendor/linux/mm/vmalloc.c;vendor/linux/include/linux/vmalloc.h	vfree	src/mm/vmalloc.rs	pub	complete	complete	exact name exists in a complete parity file
vfree_atomic	prototype	vendor/linux/include/linux/vmalloc.h	vfree_atomic	src/mm/vmalloc.rs	pub	complete	complete	exact name exists in a complete parity file
vfs_fadvise	export	vendor/linux/mm/fadvise.c	vfs_fadvise	src/mm/mm_public.rs	pub	complete	complete	exact name exists in a complete parity file
virt_to_folio	inline	vendor/linux/include/linux/mm.h	virt_to_folio	src/mm/mm_public.rs	pub	complete	complete	exact name exists in a complete parity file
virt_to_head_page	inline	vendor/linux/include/linux/mm.h	virt_to_head_page	src/mm/mm_public.rs	pub	complete	complete	exact name exists in a complete parity file
virt_to_ptdesc	inline	vendor/linux/include/linux/mm.h	virt_to_ptdesc	src/mm/mm_public.rs	pub	complete	complete	exact name exists in a complete parity file
vm_acct_memory	inline	vendor/linux/include/linux/mman.h	vm_acct_memory	src/mm/util.rs	pub	complete	complete	exact name exists in a complete parity file
vm_area_add_early	prototype	vendor/linux/include/linux/vmalloc.h	vm_area_add_early	src/mm/vmalloc.rs	pub	complete	complete	exact name exists in a complete parity file
vm_area_free	prototype	vendor/linux/include/linux/mm.h	vm_area_free	src/mm/vma.rs	pub	complete	complete	exact name exists in a complete parity file
vm_area_register_early	prototype	vendor/linux/include/linux/vmalloc.h	vm_area_register_early	src/mm/vmalloc.rs	pub	complete	complete	exact name exists in a complete parity file
vm_brk_flags	prototype	vendor/linux/include/linux/mm.h	vm_brk_flags	src/mm/mm_public.rs	pub	complete	complete	exact name exists in a complete parity file
vm_commit_limit	prototype	vendor/linux/include/linux/mman.h	vm_commit_limit	src/mm/util.rs	pub	complete	complete	exact name exists in a complete parity file
vm_end_gap	inline	vendor/linux/include/linux/mm.h	vm_end_gap	src/mm/mm_public.rs	pub	complete	complete	exact name exists in a complete parity file
vm_event_states	export	vendor/linux/mm/vmstat.c	vm_event_states	src/mm/vmstat.rs	pub	complete	complete	exact name exists in a complete parity file
vm_fault_to_errno	inline	vendor/linux/include/linux/mm.h	vm_fault_to_errno	src/mm/mm_public.rs	pub	complete	complete	exact name exists in a complete parity file
vm_flags_clear	inline	vendor/linux/include/linux/mm.h	vm_flags_clear	src/mm/mm_public.rs	pub	complete	complete	exact name exists in a complete parity file
vm_flags_init	inline	vendor/linux/include/linux/mm.h	vm_flags_init	src/mm/mm_public.rs	pub	complete	complete	exact name exists in a complete parity file
vm_flags_mod	inline	vendor/linux/include/linux/mm.h	vm_flags_mod	src/mm/mm_public.rs	pub	complete	complete	exact name exists in a complete parity file
vm_flags_reset	inline	vendor/linux/include/linux/mm.h	vm_flags_reset	src/mm/mm_public.rs	pub	complete	complete	exact name exists in a complete parity file
vm_flags_set	inline	vendor/linux/include/linux/mm.h	vm_flags_set	src/mm/mm_public.rs	pub	complete	complete	exact name exists in a complete parity file
vm_get_page_prot	prototype	vendor/linux/include/linux/mm.h	vm_get_page_prot	src/mm/pgprot.rs	pub	complete	complete	exact name exists in a complete parity file
vm_insert_page	export	vendor/linux/mm/memory.c;vendor/linux/mm/nommu.c;vendor/linux/include/linux/mm.h	vm_insert_page	src/mm/mm_public.rs	pub	complete	complete	exact name exists in a complete parity file
vm_insert_pages	export	vendor/linux/mm/memory.c;vendor/linux/mm/nommu.c	vm_insert_pages	src/mm/mm_public.rs	pub	complete	complete	exact name exists in a complete parity file
vm_iomap_memory	export	vendor/linux/mm/memory.c;vendor/linux/mm/nommu.c;vendor/linux/include/linux/mm.h	vm_iomap_memory	src/mm/mm_public.rs	pub	complete	complete	exact name exists in a complete parity file
vm_map_pages	export	vendor/linux/mm/memory.c;vendor/linux/mm/nommu.c	vm_map_pages	src/mm/mm_public.rs	pub	complete	complete	exact name exists in a complete parity file
vm_map_pages_zero	export	vendor/linux/mm/memory.c;vendor/linux/mm/nommu.c	vm_map_pages_zero	src/mm/mm_public.rs	pub	complete	complete	exact name exists in a complete parity file
vm_map_ram	export	vendor/linux/mm/nommu.c;vendor/linux/mm/vmalloc.c;vendor/linux/include/linux/vmalloc.h	vm_map_ram	src/mm/vmalloc.rs	pub	complete	complete	exact name exists in a complete parity file
vm_memory_committed	export	vendor/linux/mm/util.c;vendor/linux/include/linux/mman.h	vm_memory_committed	src/mm/util.rs	pub	complete	complete	exact name exists in a complete parity file
